rental_id,booked_price_per_day,month_booked
26878638957840,$116.06,6
30278807039760,$388.94,8
29479491744720,$114.80,7
6175855699200,$183.39,11
13265900564400,$149.57,7
11828438138400,$183.86,10
23041876292400,$138.49,12
28642131405600,$263.89,8
25438467823200,$223.96,6
28867323592080,$429.54,6
20489534014800,$123.42,5
29263164422880,$398.08,9
27663179478480,$88.54,9
2581029964560,$333.64,10
30179816051280,$239.40,10
30792230450160,$269.92,8
15855056654880,$112.56,6
29566170421200,$274.75,6
32357125305360,$216.60,12
17240684247360,$180.59,11
25205272633920,#DIV/0!,11
28490320598640,$188.18,5
24314107491360,$212.42,7
30491686914240,$187.70,11
29840119363200,$226.93,7
33221818977120,$114.17,12
13156690356960,$128.39,6
25232975335920,$78.07,6
23126708122080,$284.45,7
1789840795440,$269.11,8
21582744197280,$206.61,8
27367560867360,$116.96,6
28621446721440,$85.74,6
28832356626000,$173.91,6
6770540368800,$160.27,6
26018623964640,$239.61,7
20671509986160,$570.27,7
8888134909680,$86.33,6
33001428592320,$86.26,11
374663654160,$201.38,8
26615524850400,$277.30,6
25404855211440,$216.24,11
27147786098160,$226.54,5
17884618164960,$122.31,8
20074239731040,$318.76,5
25647654004080,$135.36,9
18643549076640,$115.01,7
19027323841680,$130.81,9
27067509823920,$149.31,9
25398452809200,$165.62,6
27956704996560,$145.39,6
27413485791120,$180.24,6
11615558263920,$152.38,8
27133011323760,$277.72,9
28947353620080,$84.41,6
21652431883200,$174.12,8
29758981227120,$196.90,7
24317678061840,$232.24,7
13265900564400,$157.90,6
28381110391200,$210.54,9
30567038263680,$190.93,8
13517810467920,$188.73,10
22599002429760,$332.40,10
30287918150640,$199.33,10
32695344516000,$203.46,12
26613554880480,$84.32,11
31543650851520,$184.02,9
31585882081680,$311.40,11
23149239653040,$146.23,9
22034482924560,$210.56,5
27048302617200,$122.43,6
8791360137360,$102.29,8
28559023299600,$120.87,10
7500783593520,$164.99,7
17339921482080,$83.46,7
8257252042800,$98.55,10
29675134382400,$168.95,7
19556383888320,$117.55,6
1659084042000,$285.03,8
25312512871440,$295.10,5
26610723048720,$185.97,5
26657756080560,$90.63,6
20895594064560,$310.61,7
3639026934720,$151.32,12
12938269942080,$93.41,7
29883951193920,$262.99,8
28396993273680,$139.99,6
14526065697600,$90.79,11
31329662868960,$305.59,12
25254152512560,$371.51,10
10692627356400,$216.77,6
23915557951920,$293.95,9
26364476808720,$125.10,12
23748849247440,$133.64,7
29403155410320,$226.45,9
23585464867200,$127.17,6
26829635956080,$336.91,7
27642617917440,$184.83,9
20481161642640,$290.29,8
19646017519680,$536.90,10
26513825153280,$290.75,7
28870524793200,$245.04,8
29474443696800,$323.75,7
5877774625680,$310.01,7
27611344644960,$139.32,7
28520732009280,$215.00,9
28063329618480,$221.68,6
12743366043120,$62.88,6
13356149811360,$228.56,8
20895594064560,$292.20,10
13490723381520,$292.51,10
30776716937040,$292.58,9
24670672046880,$258.41,10
5629312169520,$309.61,6
18074350892880,$412.13,8
24589780157040,$190.81,6
28763653925040,$257.95,8
27462119423520,$109.08,11
24686554929360,$84.20,10
24328512896400,$285.56,8
6051008855520,$84.30,6
22533624053040,$245.09,10
23113164578880,$219.50,11
28489951229280,$331.03,11
12219477167520,$213.47,8
18991987506240,$194.88,7
25878263607840,$165.75,9
23132371785600,$136.18,5
29123050312320,$242.27,10
19348675184880,$102.88,10
29041665930000,$175.24,6
20084705196240,$150.28,7
33459200352480,$87.53,12
31077876088560,$120.08,10
22700332757520,$68.51,6
11423978689200,$393.36,12
22528206635760,$77.05,9
26797500821760,$183.97,7
24369020402880,$212.17,7
30523822048560,$136.37,10
23105407822320,$150.73,7
31350224430000,$155.70,8
22992380798160,$207.03,11
23819398795200,$176.69,7
12526299982560,$227.03,8
29092515778560,$214.72,9
21070675141200,$173.15,6
27545843145120,$904.37,7
25696041390240,$133.53,6
31653107305200,$276.00,8
28586726001600,$164.09,7
6908315140080,$128.68,6
26033398739040,$109.73,9
27559632934560,$98.25,11
21104287752960,$788.43,8
28667617891440,$142.56,5
21258684145440,$127.13,11
14908486108320,$154.20,6
28667617891440,$177.55,6
17803356905760,$153.61,7
5014312185120,$91.42,6
23177188601280,$216.23,7
25501876230000,$126.77,8
20704260736080,$147.58,12
17673215767920,$6.87,8
32306767949280,$168.64,9
18694029555840,$311.50,9
4049888786160,$129.07,6
24106029418560,$223.06,8
28950308574960,$213.84,6
24005314706400,$200.29,11
20279239725840,$240.91,9
21299068528800,$230.68,9
27234587897760,$172.58,10
910495472400,$179.83,10
19219888401360,$179.96,12
26021578919520,$106.57,11
21995576018640,$240.25,6
28845407676720,$192.17,7
22570560989040,$126.23,6
21059347814160,$84.01,5
11398984695840,$89.41,10
21058855321680,$188.00,5
9905747496480,$52.05,6
27136458771120,$169.37,9
30180554790000,$422.83,8
21076831297200,$304.58,8
13490723381520,$222.50,10
17619534087600,$195.69,11
30744704925840,$111.12,9
17792029578720,$91.27,9
29274245503680,$329.06,12
19863945442080,$323.38,10
29775602848320,$117.73,10
26543128455840,$209.30,7
4290594485760,$170.78,8
21046296763440,$156.84,8
25466663017680,$129.56,5
19862960457120,$129.84,12
25647900250320,$140.51,6
13964993639760,$159.18,12
20236885372560,"$1,090.90",10
30045981219840,$235.20,8
22643942368560,$331.05,7
19853972469360,$205.21,9
8350825614000,$100.11,12
26667482807040,$194.78,8
3755378283120,$85.52,6
21260407869120,$252.81,6
25879741085280,$196.00,8
32162098283280,$154.33,10
22652191617600,$140.46,10
6827423250240,$104.49,6
31909942133520,$70.58,12
26137807144800,$175.15,10
21211651113600,$399.32,10
22572038466480,$248.40,11
18968347867200,$107.27,11
27789011307120,$196.73,11
28249122406560,$214.98,5
24813741112320,$177.89,11
33142527687840,$103.81,11
28852795063920,$285.79,7
25232975335920,$97.21,7
28913741008320,$311.80,9
2938456381920,$312.21,7
6884675501040,$87.19,6
33425710863840,$138.21,12
16322924510880,$155.01,7
28330753035120,$198.47,8
20283179665680,$101.10,6
29503131383760,$267.47,10
22767927350400,$274.74,11
26951281598640,$244.95,12
27748134431280,$115.10,11
26304269603040,$174.26,10
23370984392160,$116.51,7
4745041921680,$330.67,7
28490320598640,$180.26,5
25521699052320,$191.48,6
25908798141600,$178.52,6
30914368585200,$153.91,8
21751176625440,$255.45,9
30910059276000,$171.25,10
26678440764720,$152.22,7
21351395854800,$108.80,6
20671509986160,$412.52,9
25682990339520,$332.25,10
27077359673520,$370.94,7
29724999246000,$251.64,7
5256618485280,$146.77,6
16163972562960,$190.05,8
21583606059120,$390.48,8
13404167828160,$80.86,5
27091641955440,$154.03,6
30780533753760,$121.11,10
32802215384160,$205.57,11
23072410826160,$179.83,6
28559762038320,$295.24,9
4657747629600,$102.62,7
21550855309200,$288.29,7
24713518892640,$152.07,8
25783581928560,$461.06,11
25121672035440,$240.27,8
21120786251040,$333.41,7
15417723332640,$134.40,7
17849897445120,$126.27,11
19002822340800,$180.19,11
22762386810000,$191.17,12
28608395670720,$117.44,8
18935966486640,$215.42,6
17995675219200,$114.06,7
20046290782800,$107.48,6
27153449761680,$238.02,9
27811789084320,$111.76,12
29622930179520,$180.56,10
15841513111680,$136.15,8
29130314576400,$145.46,7
28447104383520,$148.83,5
24706131505440,$153.60,9
26435149479600,$212.11,7
18609936464880,$141.33,10
33578752902000,$233.51,12
1904714666400,$111.82,September
13881146795040,$152.98,6
19073741257920,$151.10,6
28870524793200,$245.84,8
24350428811760,$154.74,6
29272521780000,$148.46,12
17935344890400,$252.46,10
5281489355520,$107.12,8
29440215469440,$236.26,7
18967116636000,$136.89,6
23459509915440,$253.11,11
28474560839280,$382.20,8
25199116477920,$97.61,12
24495714093360,$108.94,11
18541233763920,$158.23,10
25749846193680,$135.27,6
22952612030400,$177.41,9
23105407822320,$215.77,8
32204083267200,$227.08,10
27838629924480,$106.94,5
27187924235280,$96.85,11
26701711034400,$144.14,7
31085263475760,$216.31,8
24317678061840,$291.34,8
21338467927200,$115.12,12
23995095487440,$408.61,8
28624401676320,$359.07,12
20081996487600,$328.25,12
30539581807920,$167.92,9
17792029578720,$88.20,9
27282359668320,$114.44,5
26618233559040,$147.55,7
18819861384480,$189.65,6
19097380896960,$132.54,10
24976509876960,$148.16,7
20592711189360,$348.85,11
21283801261920,$136.63,8
16413420004080,$42.27,6
21812491939200,$143.28,8
18645519046560,$112.33,9
27673768066800,$125.19,9
28859689958640,$256.59,6
27741239536560,$119.96,5
19002329848320,$169.05,11
12731053731120,$119.15,11
28271777060640,$345.35,8
16427825409120,$68.67,7
26213404740480,$105.85,5
6526017852480,$136.68,9
21647630081520,$210.01,August
25009137503760,$198.08,9
23038428845040,$241.64,8
29799119364240,$54.97,7
28151608895520,$256.85,5
26652584909520,$312.85,12
30852437655840,$206.47,8
28385912192880,$138.64,10
21299068528800,$187.62,6
23799452849760,$109.00,7
24575128505760,$351.60,9
22636062488880,$152.07,12
20279239725840,$165.64,8
31736092288080,$155.70,9
17125071637680,$133.79,7
2290951893840,$277.21,7
6208975818480,$122.55,10
30472972200000,$107.02,10
27395386692480,$169.99,7
30811560780000,$133.71,10
8202585377520,$83.94,5
17775777326880,$284.57,12
31491077279280,$285.01,11
27870272566320,$251.95,6
16133191782960,$116.60,6
31420404608400,$328.20,9
29239032291360,$138.76,11
24889954323600,$246.00,6
915174150960,$196.41,9
18213849387840,$263.80,7
29123542804800,$120.20,7
27858698993040,$120.54,6
24744053426400,$289.51,11
30121086323040,$154.58,8
23493368773440,$166.60,10
31547467668240,$290.32,8
25348711068720,$443.97,8
24726077450880,$192.88,12
21076831297200,$285.96,7
27847987281600,$227.86,10
436102091040,$259.84,7
19413314822880,$218.85,10
25977747088800,$239.08,6
27748873170000,$103.40,7
30122563800480,$179.29,10
30225864098160,$100.10,8
26358074406480,$93.22,11
23918636029920,$119.43,10
28223266551360,$96.88,9
25355236594080,$140.12,9
16448263847040,$117.81,11
20503446927360,$123.30,8
26956822139040,$410.41,10
25034377743360,$216.53,10
13142161828800,$86.71,8
24392167549440,$81.45,7
28141143430320,$162.48,10
28598422698000,$183.61,9
18680855382000,$138.40,10
19176302816880,$73.57,6
31184500710480,$170.32,10
26153566904160,$225.91,6
7842204005280,$269.19,7
26603581907760,$320.55,6
30553371597360,$280.03,10
30293089321680,$170.17,8
23545572976320,$286.47,9
29929999240800,$130.46,9
21856200646800,$198.10,6
26740864186560,$227.76,7
21464176632720,$93.47,6
33684269415840,$130.39,12
11515212921120,$153.19,7
7400068881360,$261.46,8
29652233482080,$563.70,10
26113305643920,$322.11,6
29039695960080,$198.70,11
24710440814640,$153.65,6
27184476787920,$286.76,10
8348116905360,$173.16,6
14050317961920,$127.56,8
2924789715600,$230.98,6
23331461870640,$174.84,9
27913981273920,$182.30,7
23909278672800,$261.11,12
27137320632960,$120.08,8
20009476969920,$179.57,7
31549314515040,$140.01,10
21059347814160,$300.91,6
25608623975040,$187.72,8
29134008270000,$240.65,8
21629900352240,$370.77,9
16440630213600,$297.66,8
33448119271680,$238.84,12
28732996268160,$102.35,8
18925870390800,$83.74,6
22724464889040,$238.39,8
26796023344320,$361.68,8
26709714037200,$227.71,5
5483041902960,$181.45,9
13893705353280,$311.77,8
23075981396640,$411.14,6
23173618030800,$244.06,7
27374332638960,$142.46,6
31004248462800,$113.13,10
12645729408960,$235.91,7
29591903153280,$144.80,10
25503230584320,$116.84,9
31964978168160,$332.56,10
8441444230320,$160.66,8
29323864121040,$213.62,7
28377662943840,$143.43,6
17995675219200,$136.95,5
29783975220480,$387.77,8
14134657299120,$241.55,6
29491065318000,$306.83,11
19960473968160,$193.44,10
30015569809200,$153.71,8
24243188574240,$265.71,12
25626476827440,$64.69,8
23637792193200,$202.10,6
10483318052400,$163.72,6
21013299767280,$237.60,6
12847651325760,$178.16,8
33180695855040,$155.07,12
27476032336080,$104.27,6
26894275594080,$171.57,6
28530581858880,$280.42,5
14783269895280,$74.13,6
25770407754720,$105.14,6
30470879106960,$237.52,9
21869621066880,$165.79,9
25288011370560,$309.01,7
19027323841680,$129.66,9
28667617891440,$176.36,6
32302089270720,$245.30,10
29296161419040,$570.53,6
7141387206240,$194.33,6
27638924223840,$140.70,6
5836035888000,$323.78,12
12938269942080,$179.70,10
24353137520400,$418.10,8
28624401676320,$357.28,6
23500017421920,$90.14,5
20244765252240,$114.51,9
26021578919520,$106.39,5
19478077584000,$121.10,7
28599284559840,$66.15,6
24407188570080,$90.31,8
5144330199840,$143.71,7
23039044460640,$92.65,6
12970651322640,$229.01,8
29624530780080,$218.28,7
30364993223760,$148.32,8
31266500708400,$132.63,8
31571230430400,$264.90,9
23539047450960,$156.47,7
20480792273280,$208.06,7
27216611922240,$211.62,10
26769921242880,$283.21,5
2151330275760,$194.09,9
29123542804800,$123.79,7
21929828272560,$183.66,7
13049819488800,$275.39,7
26323969302240,$176.35,5
23531536940640,$142.57,8
27872735028720,$204.78,8
21283801261920,$83.18,8
3764489394000,$212.81,September
25121672035440,$203.28,5
19093194710880,$258.36,7
30314020252080,$216.54,11
30619611835920,$151.37,10
3938831731920,$179.87,6
10483318052400,$186.13,10
31491077279280,$337.56,9
27911149442160,$413.23,6
12718864542240,$77.26,6
14783269895280,$120.89,7
24485864243760,$308.32,10
28745801072640,$258.70,6
28404257537760,$165.00,6
27851557852080,$151.28,6
28672912185600,$161.21,6
16530140721840,$345.83,6
24024275666880,$349.76,12
28137819106080,$144.89,7
21664990441440,$213.87,7
13747927579200,$351.88,9
30022587827040,$194.14,10
29253068327040,$81.54,8
26345023355760,$120.05,6
28943167434000,$330.90,12
30523822048560,$231.50,7
27093488802240,$90.50,7
15825137736720,$160.69,8
26649137462160,$242.49,6
27741239536560,$105.80,6
29383332588000,$194.63,7
206969964720,$220.45,9
22708212637200,$281.94,7
23075981396640,$346.75,7
12566438119680,$182.90,11
12477543227040,$274.67,11
24457053433680,$123.17,7
11783990692080,$208.90,6
29570849099760,$87.02,6
25583383735440,$254.68,7
22143323762640,$264.31,11
25871491836240,$134.85,8
32255056238880,$302.25,10
30293089321680,$181.19,8
31866849041520,$121.61,9
19275047559120,$126.31,10
21896092537680,$296.06,6
27384674981040,$281.40,5
31695092289120,$172.01,11
5637068926080,$106.82,9
20823197670000,$225.17,10
28482194472720,$204.24,11
26625497823120,$185.56,11
17056122690480,$199.69,6
27760816112640,$151.80,6
21718302752400,$208.94,10
16099702294320,$107.04,6
25898209553280,$237.14,10
31350224430000,$136.47,9
31640794993200,$149.81,10
25532780133120,$187.77,7
20132723213040,$277.64,6
22619563990800,$261.63,10
31794083277600,$119.04,9
29837164408320,$88.30,8
30343816047120,$165.61,8
31184500710480,$170.44,11
26177452789440,$121.55,5
30880632850320,$133.42,11
11541561268800,$223.90,6
30529978204560,$211.37,9
25226696056800,$300.32,10
28597930205520,$175.12,9
15097233851280,$209.60,11
20960356825680,$285.63,12
30814885104240,$99.40,9
26753053375440,$527.10,9
19079035552080,$182.71,11
13543050707520,$229.30,6
27825209504400,$127.31,7
22640987413680,$239.34,11
12731053731120,$118.17,12
26627344669920,$134.37,7
32356879059120,$80.48,10
21569939392800,$172.48,6
2983519443840,$303.53,7
28599284559840,$102.39,6
32332993173840,$221.66,9
27091641955440,$162.90,12
17033098667040,$496.27,8
25755509857200,$404.29,7
16569786366480,$178.21,5
7535381190240,$188.96,June
31695584781600,$232.76,9
29991314554560,$123.17,7
19053179696880,$153.82,12
19278248760240,$118.36,11
32074065252480,$177.58,9
24584116493520,$298.77,6
27225723033120,$164.87,7
20052323815680,$232.27,8
22677678103440,$128.13,7
14675167795920,$99.64,7
23039044460640,$82.07,6
27358942248960,$292.07,7
26215497833520,$419.13,9
27864239533440,$153.38,7
26962978295040,$71.84,6
25879741085280,$296.37,10
29956716957840,$213.15,12
22572038466480,$248.40,10
31735846041840,$288.42,9
33477176328000,$97.20,12
29808353598240,$178.53,9
26127095433360,$211.63,6
14786224850160,$146.19,12
23219789200800,$173.26,9
19777266765600,$123.21,12
23238627038160,$85.19,6
24807954325680,$186.19,5
27002008324080,$213.78,6
21319137597360,$200.10,10
27406221527040,$100.41,8
31828311504960,$145.88,10
18039630173040,$278.53,8
5999666514480,$222.99,7
19203636149520,$156.24,12
30544752978960,$200.42,10
23435008414560,$386.94,6
30634755979680,$138.42,12
7437252063600,$134.83,6
12827336010960,$95.99,6
28867323592080,$453.87,9
23033380797120,$100.38,5
29373113369040,$133.21,9
22874675095440,$169.27,8
19278248760240,$125.42,8
2120549495760,$206.89,8
20683452928800,$211.08,6
18312347883840,$118.09,7
19146507021840,$153.28,7
28835557827120,$166.21,7
28287044327520,$340.51,8
24209945331840,$84.87,8
24846738108480,$86.96,6
25998554896080,$84.98,7
18374648182560,$120.04,8
22772359782720,$331.97,9
15426957566640,$183.86,10
30363023253840,$267.89,7
26398705036080,$122.58,7
24392167549440,$135.18,8
16506254836560,$281.77,6
28365596878080,$212.32,7
2317423364640,$219.63,6
22401512945280,$328.38,7
31719593790000,$129.93,10
8888134909680,$92.59,7
16004774368800,$187.39,8
5094957828720,$246.09,10
20969467936560,$134.52,7
25543738090800,$244.57,10
8326324113120,$149.61,9
23957050443360,$154.47,7
26746774096320,$99.59,7
29149275536880,$242.46,10
27237542852640,$125.88,10
28518885162480,$197.92,6
25240855215600,$125.54,12
26033398739040,$132.76,10
29491557810480,$492.06,10
20816795267760,$232.45,7
13868465113680,$102.30,6
6210207049680,$122.55,10
27450668973360,$191.11,5
33193254413280,$259.53,11
17836969517520,$183.48,5
19648356858960,$168.46,7
27990440731440,$152.29,12
29004236501520,$132.26,8
15417723332640,$172.99,7
10294693432560,$122.13,9
28661092366080,$168.16,12
1890924876960,$329.52,9
28996602868080,$185.84,7
21322461921600,$175.48,6
31512254455920,$139.91,11
27105554868000,$110.09,6
27405359665200,$179.84,8
25953984326640,$298.93,9
9905747496480,$67.72,7
21437582038800,$173.68,9
16123957548960,$145.59,6
17364053613600,$260.35,12
18214711249680,$153.55,10
31269701909520,$415.17,11
14739561187680,$244.11,7
21311380840800,$206.66,10
30880632850320,$142.28,9
23954095488480,$351.93,8
29615296546080,$275.57,8
24725338712160,$601.89,6
11881627326240,$225.85,5
28340110392240,$224.91,10
21283801261920,$69.18,12
6051008855520,$87.89,6
23905461856080,$347.13,8
13303329992880,$88.57,6
26938230547920,$317.47,7
27920014306800,$237.81,5
28117996283760,$240.14,7
31807134328320,$271.54,12
27422473778880,$287.31,7
24190122509520,$57.65,11
30299984216400,$133.35,9
17136029595360,$317.17,8
19219888401360,$160.45,7
21076831297200,$259.54,11
22762386810000,$142.54,8
32481972149040,$186.40,11
32356879059120,$83.92,11
32845800968640,$161.77,12
32391722902080,$389.68,12
17604020574480,$267.49,10
14094888531360,$192.07,8
16322924510880,$153.18,12
22062308749680,$282.02,9
24274215600480,$156.57,5
14346429065520,$210.38,7
30029359598640,$210.63,11
25978116458160,$164.68,10
21912344789520,$98.04,6
30572455680960,$80.15,12
27690882180480,$159.75,6
25111452816480,$180.66,6
11911053751920,$232.21,9
32875104271200,$259.07,12
28840605875040,$162.99,9
27405359665200,$172.02,5
29035632897120,$270.42,6
13871050699200,$598.39,7
22747612035600,$232.88,12
25944503846400,$170.96,8
22390185618240,$265.80,10
29603969219040,$178.12,7
9059522292720,$153.83,5
27870272566320,$338.95,8
25829506852320,$113.85,8
21170035499040,$90.09,8
23995095487440,$218.83,12
25591263615120,$449.76,9
24966536904240,$140.52,6
6007300147920,$124.15,7
28945383650160,$159.03,8
20141218708320,$145.07,9
29606924173920,$131.55,10
30467185413360,$207.68,9
29220933192720,$226.02,8
21578311764960,$113.42,7
19942251746400,$190.54,12
27378641948160,$162.83,11
30866473691520,$152.66,11
27705656954880,$256.50,7
19045422940320,$133.12,12
18213849387840,$397.24,9
17214582145920,$451.75,10
31122077288640,$130.99,8
24100858247520,$168.49,6
21036939406320,$286.02,12
27995242533120,$240.97,11
28414230510480,$129.85,10
26212789124880,$118.90,9
21001849317120,$273.05,8
28524548826000,$198.02,6
25714263612000,$286.25,7
13714191844320,$219.15,7
26334311644320,$183.73,7
16569786366480,$200.03,6
27913981273920,$144.84,7
2841681609600,$102.26,12
22257582018000,$130.87,5
31928656847760,$88.16,12
26513825153280,$284.62,11
14396786421600,$257.41,8
23264113524000,$131.85,10
27193834145040,$285.43,12
18676546072800,$216.61,7
6298363203600,$193.15,7
2019096044880,$176.16,10
29958194435280,$270.06,7
29623545795120,$214.34,10
3974168067360,$217.94,9
18597131660400,$281.68,8
30608284508880,$81.29,10
24003960352080,$214.81,9
12224278969200,$84.66,8
19561431936240,$109.58,7
28054834123200,$119.40,9
16657080658560,$194.26,7
6602477310000,$240.82,6
16392858443040,$351.26,6
24351536919840,$309.55,5
25226819179920,$295.94,6
29177716977600,$399.90,11
21415050507840,$147.55,6
25044843208560,$263.66,6
28129200487680,$132.96,7
29822882126400,$158.49,7
25099386750720,$137.40,6
14908486108320,$155.95,6
25942287630240,$328.19,9
20679512988960,$134.77,8
18627419947920,$116.50,7
27282359668320,$74.84,6
28678206479760,$164.59,7
22533624053040,$161.23,6
10108777521360,$88.67,5
4552600485120,$441.72,12
26732122445040,$184.38,8
12797540215920,$171.69,10
23650720120800,$242.40,11
26453864193840,$218.03,6
28601993268480,$252.86,8
25316083441920,$94.50,6
14676768396480,$46.73,6
15601792397040,$121.86,6
3845381283840,$217.56,7
25896362706480,$246.09,7
15417723332640,$137.22,6
14456624257920,$87.77,7
27727942239600,$172.49,8
30519882108720,$181.15,7
33226497655680,$272.54,12
31160737948320,$167.47,11
7642498304640,$128.88,10
19815434932800,$278.04,11
29392936191360,$199.34,6
33047353516080,$243.78,12
29176239500160,$126.55,6
24665623998960,$289.21,10
29613203453040,$339.42,10
29003990255280,$154.75,7
15896302900080,$204.10,6
18366029564160,$183.56,8
26696539863360,$187.47,6
27852050344560,$58.51,8
27580194495600,$332.81,6
17652900453120,$171.67,5
17468338896240,$361.19,8
21873314760480,$310.25,9
28104822109920,$99.15,5
25805374720800,$143.35,7
28077488777280,$172.40,6
18697723249440,$92.75,5
31815260454240,$160.39,11
27401789094720,$148.68,6
19217918431440,$87.43,7
30875707925520,$281.73,10
910495472400,$133.52,6
13387053714480,$219.75,11
22096660100160,$225.84,8
28764146417520,$161.42,10
32371530710400,$251.34,12
26758347669600,$204.18,6
31023825038880,$102.51,10
14007963608640,$216.48,8
30045119358000,$233.16,10
29817218462880,$139.33,12
26263515850320,$89.99,5
24243188574240,$264.65,10
7681651456800,$266.72,9
31080338550960,$172.51,12
24867669038880,$96.09,12
16045774367760,$131.80,5
32359218398400,$144.75,11
25944503846400,$163.63,9
24787515887760,$203.38,7
27913981273920,$144.84,6
24349813196160,$588.96,7
2493858795600,$314.11,9
18033227770800,$97.17,August
21894738183360,$352.25,11
24867792162000,$263.89,8
20244765252240,$112.67,12
13404167828160,$101.87,6
25663413763440,$249.44,12
32538608784240,$309.69,11
10148423166000,$183.09,9
22624858284960,$209.23,6
29432458712880,$143.41,6
32040945133200,$144.10,10
27024539855040,$264.77,9
9546104862960,$97.52,6
11781651352800,$152.96,6
25619581932720,$149.81,10
18526582112640,$117.95,6
25120563927360,$168.85,7
27689404703040,$121.02,8
25722512861040,$264.53,9
20432404887120,$279.61,10
23371107515280,$313.45,11
25352527885440,$263.15,12
28110362650320,$223.99,8
32640308481360,$163.72,12
29724999246000,$142.03,6
23211663074880,$198.02,7
25738272620400,$263.88,8
17376119679360,$81.91,9
27436756060800,$201.17,8
27153449761680,$280.99,6
26855861180640,$271.99,12
29502269521920,$114.19,6
28504602880560,$191.76,8
20320485971040,$129.10,9
17178876441120,$118.80,6
23276179589760,$194.34,11
15608317922400,$158.98,7
25338122480400,$328.72,9
22677678103440,$135.61,9
24866684053920,$256.55,11
26740864186560,$212.67,8
30460783011120,$235.81,9
23074134549840,$313.56,10
30225864098160,$128.49,8
10925206930080,$339.61,9
19917627122400,$140.95,10
28888131399360,$130.62,7
24748608981840,$122.08,7
25470356711280,$344.20,6
17548984539840,$156.62,7
20365918402320,$137.59,5
24873702071760,$78.53,6
24989068435200,$295.42,6
23615383785360,$110.55,6
27913981273920,$124.15,5
28799852122320,$211.99,12
30691023245520,$116.14,10
32951933098080,$227.40,11
27833089384080,$261.65,9
3301423339680,$161.25,8
28677590864160,$275.25,9
25469617972560,$96.49,7
27330870177600,$347.85,6
20229005492880,$297.32,8
24706131505440,$122.39,5
26261176511040,$335.76,10
19728386886960,$102.18,9
7914354153600,$156.59,9
13871296945440,$249.79,6
20679512988960,$162.93,9
6175855699200,$204.16,11
22798708130400,$215.53,9
27232248558480,$451.85,7
16569786366480,$202.56,6
19954810304640,$238.38,8
31162338548880,$75.39,9
32784362531760,$184.25,12
27633014314080,$147.37,6
29687323571280,$152.39,6
25495350704640,$99.00,6
5962606455360,$289.45,11
24772617990240,$270.08,8
18595038567360,$145.74,8
25755140487840,$193.89,5
30051891129600,$193.53,7
28573674950880,$280.51,11
18794990514240,$198.23,5
23331461870640,$139.56,8
29687323571280,$211.45,7
25518620974320,$167.53,12
23108116530960,$120.48,6
6459038875200,$155.83,7
3353381296320,$234.44,6
8272519309680,$107.86,9
9484666426080,$120.46,6
1004315289840,$205.47,7
28685840113200,$165.92,7
31653107305200,$54.48,9
27918783075600,$368.96,9
22269894330000,$281.06,7
9546104862960,$141.06,9
27668227526400,$10.80,6
23321858267280,$192.55,7
13678363016400,$126.68,8
24258702087360,$196.51,8
23524272676560,$107.46,5
15538753359600,$104.80,6
20153654143440,$298.68,7
22179398836800,$251.10,7
18676546072800,$267.44,10
25326795153360,$187.44,7
28888131399360,$148.44,9
2437960899120,$260.95,7
24969245612880,$128.03,6
25240855215600,$142.50,6
14145861503040,$416.56,7
12948612284160,$93.87,8
28524548826000,$227.39,9
1004315289840,$105.37,5
22461966397200,$205.44,10
19167807321600,$520.85,6
26829635956080,$329.18,10
26113305643920,#DIV/0!,7
14396786421600,$237.95,9
25821380726400,$326.25,8
26767212534240,$213.76,10
29174638899600,$325.27,December
20583969447840,$209.80,9
32349984164400,$169.47,10
21918870314880,$154.79,9
27870888181920,$179.35,9
25011230596800,$204.35,7
18254480017440,$196.37,10
29530218470160,$147.92,6
29323864121040,$220.52,7
27208608919440,$99.00,6
5875065917040,$288.51,9
28389852132720,$213.24,8
26519365693680,$239.60,5
21260407869120,$164.55,6
22507645074720,$230.88,6
28137819106080,$111.54,8
13142161828800,$86.71,8
31378419624480,$154.17,12
10316239978560,$157.10,9
26801933254080,$166.43,8
22903116536160,$144.51,6
19485711217440,$166.01,9
30050783021520,$348.61,12
29255530789440,$122.90,9
18312347883840,$118.61,6
24680275650240,$208.83,6
30285086318880,$253.20,11
6189399242400,$244.40,11
10148423166000,$242.13,7
22007765207520,$170.41,7
27383074380480,$301.42,7
13597963619040,$226.67,9
25071560925600,$205.95,9
15498122730000,$90.96,8
28232377662240,$164.78,6
20646392869680,$453.15,5
27337765072320,$417.62,8
15380786396640,$199.79,6
25532780133120,$93.46,6
27648897196560,$129.32,8
28601993268480,$268.57,10
25774717063920,$192.90,5
8704065845280,$205.87,6
25626476827440,$76.64,6
22130149588800,$224.54,10
20683452928800,$309.10,7
10483318052400,$142.16,6
31592530730160,$115.95,10
20553188667840,$81.87,11
17786365915200,$199.83,7
31074305518080,$292.02,8
29113446708960,$177.06,12
30979623838800,$312.91,12
15318978590400,$112.27,6
28692365638560,$273.36,10
30003134374080,$147.10,9
27090287601120,$265.68,12
23107500915360,$135.46,11
26023795135680,$251.86,8
31786203397920,$53.96,12
26282107441440,$122.13,9
16398522106560,$105.70,10
16984588157760,$157.90,7
8816723500080,$294.83,11
17922786332160,$178.52,7
28947353620080,$132.22,12
27475416720480,$144.60,5
29995377617520,$327.76,8
25826428774320,$297.88,11
